909,1145587202,0,cache_management,"2014-10-28 13:30:53",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
910,1145587202,0,cache_management,"2014-10-28 13:30:57",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,andrew.stayart,2,adminhtml_cache_massRefresh,,68.72.70.2
911,1145587202,0,admin_login,"2014-10-28 14:14:56",login,"a:1:{s:7:""general"";N;}",failure,adam.winer,5,adminhtml_index_index,,68.72.70.2
912,1145587202,0,admin_login,"2014-10-28 14:15:03",forgotpassword,"a:1:{s:7:""general"";s:28:""adam.winer@americaneagle.com"";}",success,,,adminhtml_index_forgotpassword,,68.72.70.2
913,1145587202,0,admin_login,"2014-10-28 14:17:31",login,"a:1:{s:7:""general"";N;}",failure,adam.winer,5,adminhtml_index_login,,68.72.70.2
914,1145587202,0,admin_login,"2014-10-28 14:18:09",login,"a:1:{s:7:""general"";N;}",failure,adam.winer,5,adminhtml_index_index,,68.72.70.2
915,1145587202,0,admin_login,"2014-10-28 14:27:27",login,"a:1:{s:7:""general"";N;}",failure,adam.winer,5,adminhtml_index_login,,68.72.70.2
916,1145587202,0,adminhtml_system_account,"2014-10-28 14:32:07",view,"a:1:{s:7:""general"";s:1:""2"";}",success,andrew.stayart,2,adminhtml_system_account_index,,68.72.70.2
917,1145587202,0,admin_login,"2014-10-28 14:38:03",login,"a:1:{s:7:""general"";N;}",failure,adam.winer,5,adminhtml_index_index,,68.72.70.2
918,1145587202,0,admin_login,"2014-10-28 14:38:25",login,"a:1:{s:7:""general"";N;}",failure,adam.winer,5,adminhtml_index_index,,68.72.70.2
919,1145587202,0,admin_login,"2014-10-28 15:10:14",login,"a:1:{s:7:""general"";N;}",failure,adam.winer,5,adminhtml_index_index,,68.72.70.2
920,1145587202,0,admin_login,"2014-10-28 16:17:40",login,"a:1:{s:7:""general"";N;}",success,jordan.izsak,1,adminhtml_index_index,,68.72.70.2
921,1145587202,0,adminhtml_permission_users,"2014-10-28 16:19:06",view,"a:1:{s:7:""general"";s:1:""5"";}",success,jordan.izsak,1,adminhtml_permissions_user_edit,,68.72.70.2
922,1145587202,0,adminhtml_permission_users,"2014-10-28 16:19:14",save,"a:1:{s:7:""general"";s:1:""5"";}",success,jordan.izsak,1,adminhtml_permissions_user_save,,68.72.70.2
923,1145587202,0,adminhtml_permission_users,"2014-10-28 16:19:17",view,"a:1:{s:7:""general"";s:1:""5"";}",success,jordan.izsak,1,adminhtml_permissions_user_edit,,68.72.70.2
924,1145587202,0,adminhtml_permission_users,"2014-10-28 16:19:24",save,"a:1:{s:7:""general"";s:1:""5"";}",success,jordan.izsak,1,adminhtml_permissions_user_save,,68.72.70.2
925,2130706433,0,admin_login,"2014-10-28 16:31:22",login,"a:1:{s:7:""general"";N;}",success,adam.winer,5,adminhtml_index_index,,127.0.0.1
926,1145587202,0,cache_management,"2014-10-28 18:00:55",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,andrew.stayart,2,adminhtml_cache_massDisable,,68.72.70.2
927,1145587202,0,cache_management,"2014-10-28 18:00:59",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushAll,,68.72.70.2
928,1145587202,0,cache_management,"2014-10-28 18:01:02",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
929,1145587202,0,cache_management,"2014-10-28 18:01:39",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
930,1145587202,0,cache_management,"2014-10-28 18:01:46",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
931,1145587202,0,cache_management,"2014-10-28 18:01:51",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushAll,,68.72.70.2
932,1145587202,0,admin_login,"2014-10-28 18:02:32",login,"a:1:{s:7:""general"";N;}",failure,adam.winer,5,adminhtml_index_index,,68.72.70.2
933,1145587202,0,cache_management,"2014-10-28 18:02:35",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,andrew.stayart,2,adminhtml_cache_massEnable,,68.72.70.2
934,1145587202,0,admin_login,"2014-10-28 18:02:37",login,"a:1:{s:7:""general"";N;}",success,adam.winer,5,adminhtml_index_index,,68.72.70.2
935,1145587202,0,index_management,"2014-10-28 18:07:18",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,andrew.stayart,2,adminhtml_process_massReindex,,68.72.70.2
936,1145587202,0,cache_management,"2014-10-28 18:07:24",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,andrew.stayart,2,adminhtml_cache_massRefresh,,68.72.70.2
937,1145587202,0,cache_management,"2014-10-28 18:07:27",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushAll,,68.72.70.2
938,1145587202,0,cache_management,"2014-10-28 18:07:30",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
939,1145587202,0,adminhtml_system_config,"2014-10-28 18:11:18",view,"a:1:{s:7:""general"";s:6:""design"";}",success,adam.winer,5,adminhtml_system_config_edit,,68.72.70.2
940,1145587202,0,adminhtml_system_config,"2014-10-28 18:11:49",view,"a:1:{s:7:""general"";s:7:""general"";}",success,adam.winer,5,adminhtml_system_config_edit,,68.72.70.2
941,1145587202,0,adminhtml_system_config,"2014-10-28 18:11:52",view,"a:1:{s:7:""general"";s:6:""design"";}",success,adam.winer,5,adminhtml_system_config_edit,,68.72.70.2
942,1145587202,0,adminhtml_system_config,"2014-10-28 18:16:44",save,"a:1:{s:7:""general"";s:6:""design"";}",success,adam.winer,5,adminhtml_system_config_save,,68.72.70.2
943,1145587202,0,adminhtml_system_config,"2014-10-28 18:16:57",view,"a:1:{s:7:""general"";s:6:""design"";}",success,adam.winer,5,adminhtml_system_config_edit,,68.72.70.2
944,2130706433,0,adminhtml_system_config,"2014-10-28 18:17:33",view,"a:1:{s:7:""general"";s:6:""design"";}",success,adam.winer,5,adminhtml_system_config_edit,,127.0.0.1
945,1145587202,0,adminhtml_system_config,"2014-10-28 18:17:53",view,"a:1:{s:7:""general"";s:7:""general"";}",success,adam.winer,5,adminhtml_system_config_edit,,68.72.70.2
946,1145587202,0,adminhtml_system_config,"2014-10-28 18:17:55",view,"a:1:{s:7:""general"";s:6:""design"";}",success,adam.winer,5,adminhtml_system_config_edit,,68.72.70.2
947,2130706433,0,adminhtml_system_config,"2014-10-28 18:21:28",view,"a:1:{s:7:""general"";s:6:""design"";}",success,adam.winer,5,adminhtml_system_config_edit,,127.0.0.1
948,1145587202,0,adminhtml_system_config,"2014-10-28 18:21:49",view,"a:1:{s:7:""general"";s:6:""design"";}",success,adam.winer,5,adminhtml_system_config_edit,,68.72.70.2
949,1145587202,0,catalog_products,"2014-10-28 18:32:39",view,"a:1:{s:7:""general"";s:5:""22926"";}",success,jordan.izsak,1,adminhtml_catalog_product_edit,,68.72.70.2
950,1145587202,0,enterprise_cms_hierarchy,"2014-10-28 18:32:55",view,"a:1:{s:7:""general"";s:11:""Tree Viewed"";}",success,jordan.izsak,1,adminhtml_cms_hierarchy_index,,68.72.70.2
951,1145587202,0,cms_pages,"2014-10-28 18:50:19",view,"a:1:{s:7:""general"";s:1:""2"";}",success,adam.winer,5,adminhtml_cms_page_edit,,68.72.70.2
952,214445858,0,admin_login,"2014-10-28 19:16:42",login,"a:1:{s:7:""general"";N;}",success,bryan.bielefeldt,7,adminhtml_index_index,,12.200.47.34
953,214445858,0,adminhtml_system_backups,"2014-10-28 19:18:16",create,"a:1:{s:7:""general"";s:34:""1414523826_snapshot_OCT28317PM.tgz"";}",success,bryan.bielefeldt,7,adminhtml_system_backup_create,,12.200.47.34
954,214445858,0,adminhtml_system_backups,"2014-10-28 19:21:59",create,"a:1:{s:7:""general"";s:27:""1414524072_db_OCT28319PM.gz"";}",success,bryan.bielefeldt,7,adminhtml_system_backup_create,,12.200.47.34
955,1145587202,0,cache_management,"2014-10-28 19:24:50",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushAll,,68.72.70.2
956,1145587202,0,cache_management,"2014-10-28 19:24:53",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
957,1145587202,0,cache_management,"2014-10-28 19:25:01",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
958,1145587202,0,index_management,"2014-10-28 19:25:11",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,andrew.stayart,2,adminhtml_process_massReindex,,68.72.70.2
959,1145587202,0,admin_login,"2014-10-29 12:18:02",login,"a:1:{s:7:""general"";N;}",success,jordan.izsak,1,adminhtml_index_index,,68.72.70.2
960,2130706433,0,admin_login,"2014-10-29 13:11:14",login,"a:1:{s:7:""general"";N;}",failure,andrew.stayart,2,adminhtml_index_index,,127.0.0.1
961,2130706433,0,admin_login,"2014-10-29 13:11:19",login,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_index_index,,127.0.0.1
962,2130706433,0,cms_pages,"2014-10-29 13:11:36",view,"a:1:{s:7:""general"";s:1:""2"";}",success,andrew.stayart,2,adminhtml_cms_page_edit,,127.0.0.1
963,2130706433,0,cache_management,"2014-10-29 13:38:10",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushAll,,127.0.0.1
964,1145587202,0,admin_login,"2014-10-29 13:41:42",login,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_index_index,,68.72.70.2
965,1145587202,0,cache_management,"2014-10-29 13:41:50",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushAll,,68.72.70.2
966,1145587202,0,cache_management,"2014-10-29 13:41:53",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
967,1145587202,0,cache_management,"2014-10-29 13:42:02",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,andrew.stayart,2,adminhtml_cache_massRefresh,,68.72.70.2
968,1145587202,0,cache_management,"2014-10-29 13:42:25",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushAll,,68.72.70.2
969,1145587202,0,cache_management,"2014-10-29 13:42:28",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
970,1145587202,0,adminhtml_system_config,"2014-10-29 14:45:40",view,"a:1:{s:7:""general"";s:3:""web"";}",success,andrew.stayart,2,adminhtml_system_config_edit,,68.72.70.2
971,1145587202,0,adminhtml_system_config,"2014-10-29 14:46:09",save,"a:1:{s:7:""general"";s:3:""web"";}",success,andrew.stayart,2,adminhtml_system_config_save,,68.72.70.2
972,1145587202,0,cache_management,"2014-10-29 14:46:17",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushAll,,68.72.70.2
973,1145587202,0,cache_management,"2014-10-29 14:46:20",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
974,1145587202,0,cache_management,"2014-10-29 14:46:24",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,andrew.stayart,2,adminhtml_cache_massRefresh,,68.72.70.2
975,1145587202,0,adminhtml_system_config,"2014-10-29 14:52:53",view,"a:1:{s:7:""general"";s:3:""web"";}",success,andrew.stayart,2,adminhtml_system_config_edit,,68.72.70.2
976,214445858,0,admin_login,"2014-10-29 15:00:51",login,"a:1:{s:7:""general"";N;}",success,bryan.bielefeldt,7,adminhtml_system_backup_index,,12.200.47.34
977,1145587202,0,admin_login,"2014-10-29 19:24:56",login,"a:1:{s:7:""general"";N;}",success,jordan.izsak,1,adminhtml_system_email_template_index,,68.72.70.2
978,1145587202,0,adminhtml_system_config,"2014-10-29 19:28:34",save,"a:1:{s:7:""general"";s:7:""general"";}",success,jordan.izsak,1,adminhtml_system_config_save,,68.72.70.2
979,1145587202,0,adminhtml_system_config,"2014-10-29 19:28:37",view,"a:1:{s:7:""general"";s:3:""web"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
980,1145587202,0,adminhtml_system_config,"2014-10-29 19:29:39",view,"a:1:{s:7:""general"";s:11:""trans_email"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
981,1145587202,0,adminhtml_system_config,"2014-10-29 19:29:54",view,"a:1:{s:7:""general"";s:7:""general"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
982,1145587202,0,adminhtml_system_config,"2014-10-29 19:30:00",view,"a:1:{s:7:""general"";s:3:""web"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
983,1145587202,0,adminhtml_system_config,"2014-10-29 19:30:02",view,"a:1:{s:7:""general"";s:6:""design"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
984,1145587202,0,adminhtml_system_config,"2014-10-29 19:30:06",view,"a:1:{s:7:""general"";s:11:""trans_email"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
985,1145587202,0,adminhtml_system_config,"2014-10-29 19:31:11",view,"a:1:{s:7:""general"";s:11:""sales_email"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
986,1145587202,0,adminhtml_system_config,"2014-10-29 19:31:50",save,"a:1:{s:7:""general"";s:11:""sales_email"";}",success,jordan.izsak,1,adminhtml_system_config_save,,68.72.70.2
987,1145587202,0,adminhtml_system_config,"2014-10-29 19:32:53",save,"a:1:{s:7:""general"";s:11:""sales_email"";}",success,jordan.izsak,1,adminhtml_system_config_save,,68.72.70.2
988,1145587202,0,adminhtml_system_config,"2014-10-29 19:33:06",save,"a:1:{s:7:""general"";s:11:""sales_email"";}",success,jordan.izsak,1,adminhtml_system_config_save,,68.72.70.2
989,1145587202,0,adminhtml_system_config,"2014-10-29 19:33:22",save,"a:1:{s:7:""general"";s:11:""sales_email"";}",success,jordan.izsak,1,adminhtml_system_config_save,,68.72.70.2
990,1145587202,0,adminhtml_system_config,"2014-10-29 19:33:33",save,"a:1:{s:7:""general"";s:11:""sales_email"";}",success,jordan.izsak,1,adminhtml_system_config_save,,68.72.70.2
991,1145587202,0,adminhtml_system_config,"2014-10-29 19:33:51",save,"a:1:{s:7:""general"";s:11:""sales_email"";}",success,jordan.izsak,1,adminhtml_system_config_save,,68.72.70.2
992,1145587202,0,adminhtml_system_config,"2014-10-29 19:34:04",view,"a:1:{s:7:""general"";s:6:""design"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
993,1145587202,0,adminhtml_system_config,"2014-10-29 19:34:09",view,"a:1:{s:7:""general"";s:11:""trans_email"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
994,1145587202,0,adminhtml_system_config,"2014-10-29 19:34:52",save,"a:1:{s:7:""general"";s:11:""trans_email"";}",success,jordan.izsak,1,adminhtml_system_config_save,,68.72.70.2
995,1145587202,0,adminhtml_system_email_template,"2014-10-29 19:35:10",save,"a:1:{s:7:""general"";s:1:""1"";}",success,jordan.izsak,1,adminhtml_system_email_template_save,,68.72.70.2
996,1145587202,0,adminhtml_system_config,"2014-10-29 19:35:27",view,"a:1:{s:7:""general"";s:11:""sales_email"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
997,1145587202,0,adminhtml_system_config,"2014-10-29 19:35:38",save,"a:1:{s:7:""general"";s:11:""sales_email"";}",success,jordan.izsak,1,adminhtml_system_config_save,,68.72.70.2
998,1145587202,0,adminhtml_system_config,"2014-10-29 19:35:46",save,"a:1:{s:7:""general"";s:11:""trans_email"";}",success,jordan.izsak,1,adminhtml_system_config_save,,68.72.70.2
999,1145587202,0,adminhtml_system_email_template,"2014-10-29 19:41:21",edit,"a:1:{s:7:""general"";s:1:""1"";}",success,jordan.izsak,1,adminhtml_system_email_template_edit,,68.72.70.2
1000,1145587202,0,adminhtml_system_config,"2014-10-29 19:42:20",view,"a:1:{s:7:""general"";s:6:""design"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1001,1145587202,0,adminhtml_system_config,"2014-10-29 19:42:26",view,"a:1:{s:7:""general"";s:11:""trans_email"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1002,1145587202,0,adminhtml_system_config,"2014-10-29 19:43:21",view,"a:1:{s:7:""general"";s:11:""sales_email"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1003,1145587202,0,adminhtml_system_config,"2014-10-29 19:43:29",view,"a:1:{s:7:""general"";s:11:""trans_email"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1004,1145587202,0,adminhtml_system_config,"2014-10-29 19:44:27",view,"a:1:{s:7:""general"";s:7:""general"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1005,1145587202,0,adminhtml_system_config,"2014-10-29 19:45:02",view,"a:1:{s:7:""general"";s:3:""web"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1006,1145587202,0,adminhtml_system_config,"2014-10-29 19:45:09",view,"a:1:{s:7:""general"";s:6:""design"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1007,1145587202,0,adminhtml_system_config,"2014-10-29 19:45:20",view,"a:1:{s:7:""general"";s:11:""trans_email"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1008,1145587202,0,adminhtml_system_email_template,"2014-10-29 19:45:57",save,"a:1:{s:7:""general"";s:1:""1"";}",success,jordan.izsak,1,adminhtml_system_email_template_save,,68.72.70.2
1009,1145587202,0,adminhtml_system_email_template,"2014-10-29 19:46:00",edit,"a:1:{s:7:""general"";s:1:""1"";}",success,jordan.izsak,1,adminhtml_system_email_template_edit,,68.72.70.2
1010,1145587202,0,adminhtml_system_config,"2014-10-29 19:46:59",save,"a:1:{s:7:""general"";s:11:""trans_email"";}",success,jordan.izsak,1,adminhtml_system_config_save,,68.72.70.2
1011,1145587202,0,adminhtml_system_config,"2014-10-29 19:47:05",view,"a:1:{s:7:""general"";s:11:""sales_email"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1012,1145587202,0,adminhtml_system_config,"2014-10-29 19:47:12",save,"a:1:{s:7:""general"";s:11:""sales_email"";}",success,jordan.izsak,1,adminhtml_system_config_save,,68.72.70.2
1013,1145587202,0,admin_login,"2014-10-30 12:18:13",login,"a:1:{s:7:""general"";N;}",success,jordan.izsak,1,adminhtml_index_index,,68.72.70.2
1014,214445858,0,admin_login,"2014-10-30 14:59:10",login,"a:1:{s:7:""general"";N;}",success,bryan.bielefeldt,7,adminhtml_index_index,,12.200.47.34
1015,214445858,0,cms_pages,"2014-10-30 15:20:58",view,"a:1:{s:7:""general"";s:1:""3"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_edit,,12.200.47.34
1016,214445858,0,cms_pages,"2014-10-30 15:36:42",save,"a:1:{s:7:""general"";s:2:""10"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_save,,12.200.47.34
1017,214445858,0,cms_pages,"2014-10-30 16:04:40",view,"a:1:{s:7:""general"";s:1:""4"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_edit,,12.200.47.34
1018,214445858,0,cms_pages,"2014-10-30 16:04:58",view,"a:1:{s:7:""general"";s:1:""6"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_edit,,12.200.47.34
1019,214445858,0,cms_pages,"2014-10-30 16:05:14",save,"a:1:{s:7:""general"";s:1:""6"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_save,,12.200.47.34
1020,214445858,0,cms_pages,"2014-10-30 16:05:53",view,"a:1:{s:7:""general"";s:1:""4"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_edit,,12.200.47.34
1021,214445858,0,cms_pages,"2014-10-30 16:06:27",save,"a:1:{s:7:""general"";s:1:""4"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_save,,12.200.47.34
1022,214445858,0,cms_pages,"2014-10-30 16:06:36",save,"a:1:{s:7:""general"";s:1:""4"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_save,,12.200.47.34
1023,214445858,0,cache_management,"2014-10-30 16:06:47",flush,"a:1:{s:7:""general"";N;}",success,bryan.bielefeldt,7,adminhtml_cache_flushSystem,,12.200.47.34
1024,214445858,0,cache_management,"2014-10-30 16:06:51",flush,"a:1:{s:7:""general"";N;}",success,bryan.bielefeldt,7,adminhtml_cache_flushAll,,12.200.47.34
1025,214445858,0,cache_management,"2014-10-30 16:06:54",clean,"a:1:{s:7:""general"";N;}",success,bryan.bielefeldt,7,adminhtml_cache_cleanMedia,,12.200.47.34
1026,214445858,0,cache_management,"2014-10-30 16:06:56",clean,"a:1:{s:7:""general"";N;}",success,bryan.bielefeldt,7,adminhtml_cache_cleanImages,,12.200.47.34
1027,214445858,0,cms_pages,"2014-10-30 16:07:29",save,"a:1:{s:7:""general"";s:1:""4"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_save,,12.200.47.34
1028,214445858,0,cms_pages,"2014-10-30 16:08:43",view,"a:1:{s:7:""general"";s:2:""10"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_edit,,12.200.47.34
1029,1145587202,0,cms_pages,"2014-10-30 16:45:51",view,"a:1:{s:7:""general"";s:1:""3"";}",success,jordan.izsak,1,adminhtml_cms_page_edit,,68.72.70.2
1030,1145587202,0,cms_pages,"2014-10-30 16:46:27",view,"a:1:{s:7:""general"";s:1:""3"";}",success,jordan.izsak,1,adminhtml_cms_page_edit,,68.72.70.2
1031,1145587202,0,adminhtml_system_config,"2014-10-30 16:47:00",view,"a:1:{s:7:""general"";s:6:""design"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1032,1145587202,0,adminhtml_system_config,"2014-10-30 16:48:12",view,"a:1:{s:7:""general"";s:8:""advanced"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1033,1145587202,0,adminhtml_system_config,"2014-10-30 16:48:16",view,"a:1:{s:7:""general"";s:3:""dev"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1034,1145587202,0,adminhtml_system_config,"2014-10-30 16:48:24",view,"a:1:{s:7:""general"";s:16:""index_management"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1035,214445858,0,cms_pages,"2014-10-30 17:33:20",save,"a:1:{s:7:""general"";s:2:""11"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_save,,12.200.47.34
1036,214445858,0,cms_pages,"2014-10-30 17:37:29",save,"a:1:{s:7:""general"";s:2:""12"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_save,,12.200.47.34
1037,214445858,0,cms_pages,"2014-10-30 17:38:08",view,"a:1:{s:7:""general"";s:2:""10"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_edit,,12.200.47.34
1038,214445858,0,cms_pages,"2014-10-30 17:38:14",save,"a:1:{s:7:""general"";s:2:""10"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_save,,12.200.47.34
1039,1145587202,0,adminhtml_system_config,"2014-10-30 18:02:04",view,"a:1:{s:7:""general"";s:7:""payment"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1040,1145587202,0,admin_login,"2014-10-30 20:31:10",login,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_index_index,,68.72.70.2
1041,1145587202,0,cache_management,"2014-10-30 20:31:19",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,andrew.stayart,2,adminhtml_cache_massRefresh,,68.72.70.2
1042,1145587202,0,cache_management,"2014-10-30 20:31:21",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushAll,,68.72.70.2
1043,1145587202,0,cache_management,"2014-10-30 20:31:24",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
1044,1145587202,0,adminhtml_system_config,"2014-10-30 20:31:43",view,"a:1:{s:7:""general"";s:8:""checkout"";}",success,andrew.stayart,2,adminhtml_system_config_edit,,68.72.70.2
1045,1145587202,0,adminhtml_system_config,"2014-10-30 20:31:54",save,"a:1:{s:7:""general"";s:8:""checkout"";}",success,andrew.stayart,2,adminhtml_system_config_save,,68.72.70.2
1046,1145587202,0,cache_management,"2014-10-30 20:32:02",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,andrew.stayart,2,adminhtml_cache_massRefresh,,68.72.70.2
1047,1145587202,0,cache_management,"2014-10-30 20:32:06",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushAll,,68.72.70.2
1048,1145587202,0,cache_management,"2014-10-30 20:32:08",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
1049,1145587202,0,cache_management,"2014-10-30 20:32:11",clean,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_cleanImages,,68.72.70.2
1050,1145587202,0,cache_management,"2014-10-30 20:32:13",clean,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_cleanMedia,,68.72.70.2
1051,214445858,0,admin_login,"2014-10-31 13:18:12",login,"a:1:{s:7:""general"";N;}",success,bryan.bielefeldt,7,adminhtml_urlrewrite_index,,12.200.47.34
1052,1145587202,0,admin_login,"2014-10-31 13:32:40",login,"a:1:{s:7:""general"";N;}",success,jordan.izsak,1,adminhtml_index_index,,68.72.70.2
1053,1145587202,0,customer,"2014-10-31 13:42:54",massDelete,"a:1:{s:7:""general"";s:1:""1"";}",success,jordan.izsak,1,adminhtml_customer_massDelete,,68.72.70.2
1054,1145587202,0,adminhtml_system_config,"2014-10-31 13:45:24",view,"a:1:{s:7:""general"";s:7:""payment"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1055,1145587202,0,adminhtml_system_config,"2014-10-31 13:45:47",save,"a:1:{s:7:""general"";s:7:""payment"";}",success,jordan.izsak,1,adminhtml_system_config_save,,68.72.70.2
1056,1145587202,0,adminhtml_system_config,"2014-10-31 14:19:49",view,"a:1:{s:7:""general"";s:3:""tax"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1057,1145587202,0,tax_rates,"2014-10-31 14:25:35",view,"a:1:{s:7:""general"";s:1:""2"";}",success,jordan.izsak,1,adminhtml_tax_rate_edit,,68.72.70.2
1058,1145587202,0,tax_rates,"2014-10-31 14:30:19",save,"a:1:{s:7:""general"";s:1:""3"";}",success,jordan.izsak,1,adminhtml_tax_rate_save,,68.72.70.2
1059,1145587202,0,tax_rates,"2014-10-31 14:30:24",view,"a:1:{s:7:""general"";s:1:""1"";}",success,jordan.izsak,1,adminhtml_tax_rate_edit,,68.72.70.2
